Acquire_credit_card_next_month,Gender,Marital_Status,Age,Race,Address_Type,Holding_Paylah!,Holding_Unsecured Loan,Holding_Secured Loan,Holding_Mortgage,Holding_Investment,Holding_Insurance,Holding_Internet Banking,Holding_Mobile Banking,Monthly_Income,Total_Asset,BookMusic_Spend,Dining_Spend,Suppermarket_Spend,Travel_Spend,Inflow_Transaction_Count,Non_financial_Transaction_Count
0,M,Married,60,Chinese,HDB,1,0,0,0,0,0,1,0,2313.485393,3743.569842,17.33662453,0,1.2925414,0,61.28384843,0
0,M,Married,65,Chinese,HDB,0,0,0,0,0,0,1,0,1833.568541,14727.51787,0,0,0,0,6.779895217,0
1,F,Single,26,Chinese,HDB,1,0,0,0,0,0,1,1,3471.003707,1437.438478,0,406.9699789,99.83171822,0,1039.769869,0.903631199
1,F,Single,42,Chinese,HDB,1,0,0,0,0,0,1,1,10972.66416,117041.4547,28.43209663,128.4546759,169.9571507,0,274.6709833,1.01579318
0,M,Single,30,Unknown,Office Address,0,0,0,0,0,0,1,1,501.8888143,0,0,0,133.0820607,0,259.7983915,0
0,M,Single,34,Others,Office Address,0,0,0,0,0,0,1,0,1064.002651,2168.048378,0,0,13.81915769,0,258.8732003,0.929018892
0,M,Single,18,Chinese,HDB,1,0,0,0,0,0,1,1,405.6101231,602.5913173,28.27213538,834.3133791,426.5172719,0,572.6042883,1.004326479
0,M,Single,26,Unknown,Office Address,0,0,0,0,0,0,1,0,903.5605051,2.102452728,0,0,43.96415522,0,475.5491242,0.975155166
0,M,Single,23,Unknown,Private Housing,0,0,0,0,0,0,1,0,554.4917621,57.89282129,0,0,64.62152245,0,1609.643612,1.099070236
1,M,Single,22,Chinese,HDB,1,0,0,0,0,1,1,1,821.0737422,9273.098539,1.570837255,259.5008271,136.3030583,0,771.1702079,8.542812405
0,M,Married,70,Chinese,HDB,0,0,0,0,0,0,0,0,3784.011857,22283.81825,0,0,2077.54644,0,0,0
0,F,Married,43,Malay,HDB,1,0,0,0,0,0,1,1,3735.33122,163.9058081,0,5.883211248,197.3995782,0,1281.959594,14.2397697
0,F,Single,38,Malay,HDB,1,0,0,0,0,0,1,1,609.2577203,65.8645514,80.96160722,718.7494162,1014.912285,0,697.4646047,1.885139226
0,M,Single,26,Indian,Office Address,0,0,0,0,0,0,1,1,1074.706928,2.585208676,0,169.5785768,4.955036405,0,3797.0747,6.236799291
0,M,Single,32,Chinese,HDB,1,0,0,0,0,0,1,1,3051.902953,3587.100675,0,994.714638,57.61122327,0,1170.505778,2.801973291
0,F,Single,24,Chinese,HDB,1,0,0,0,0,1,1,1,349.7712074,5567.109341,0,0,58.91489524,0,131.3335845,0.919830366
0,M,Single,27,Indian,Unknown,0,0,0,0,0,0,1,1,839.0640738,154.9713994,0,0,0,0,1511.992188,0
0,F,Single,25,Chinese,HDB,1,0,0,0,0,1,1,1,170.7585226,11868.18385,0,2407.890314,580.8015874,169.4454833,4637.211305,1.984981733
0,M,Single,19,Unknown,Office Address,0,0,0,0,0,0,1,1,635.9873937,40.70860085,0,84.39793046,153.6611106,0,302.5668658,0
0,F,Married,63,Chinese,Private Housing,0,0,0,0,0,0,1,0,6162.695346,121748.1256,0,50.00088464,3.078079878,0,0,0.946069733
0,F,Married,50,Chinese,HDB,1,0,0,0,0,0,1,1,274.7725974,494.2994611,92.17361491,2013.991667,1257.173497,0,703.331851,1.069297024
0,F,Single,27,Chinese,Private Housing,1,0,0,0,0,0,1,0,5697.505359,17094.94988,0,1148.10401,232.0072865,0,1715.706319,4.799153534
1,M,Married,36,Indian,HDB,1,0,0,0,0,0,1,1,2517.220475,3853.371151,0,0,302.3316821,304.127145,1782.568859,4.283362187
0,F,Single,28,Others,HDB,1,0,0,0,0,0,1,1,1009.813692,252.962999,6.070841315,542.8647927,30.17170139,0,689.059413,0
0,F,Single,31,Chinese,HDB,0,0,0,0,0,0,1,0,3704.716722,23060.28992,0,40.53881764,0,0,91.07817113,0
0,M,Unknown,61,Chinese,HDB,0,0,0,0,0,1,0,0,13.91339753,10744.07991,0,5.951437779,40.95968718,0,0,0
0,M,Single,27,Indian,Private Housing,1,0,0,0,0,0,1,1,5417.960347,3420.077445,0,45.79511513,195.9064651,0,258.7172792,12.92324116
0,F,Married,39,Malay,HDB,1,0,0,0,0,1,1,1,966.6841988,1430.713848,98.57894251,1291.542642,3116.973852,975.0987815,1700.004976,0.908891619
0,M,Single,42,Indian,HDB,1,0,0,0,0,0,1,0,7804.079038,75282.63533,0,415.4445534,703.970807,1274.104867,0,0.933621753
0,M,Married,63,Malay,HDB,0,1,0,0,0,1,1,1,2533.449935,125.3931605,0,0,0,0,1718.764197,2.811482524
0,M,Married,52,Chinese,HDB,0,0,0,0,0,0,0,0,98.54632004,25986.83223,0,206.9928457,271.8198934,1254.429862,0,0.990098357
0,M,Single,37,Malay,HDB,1,0,0,0,0,0,1,1,2038.564088,44.9198746,0,336.6508087,461.8096454,0,1618.366558,1.079279221
0,M,Single,26,Unknown,Office Address,1,0,0,0,0,0,1,1,1613.565281,3100.780622,0,2330.351756,1103.304384,65.11814317,1220.018317,1.963219149
0,F,Married,61,Indian,HDB,0,0,0,0,0,0,0,0,379.9096448,371.2154276,0,0,137.8201949,0,0,0
0,M,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,951.6085861,1872.751803,19.77075868,1383.369979,1580.263482,0,1375.421622,8.50311912
0,F,Unknown,24,Chinese,HDB,1,0,0,0,0,0,1,1,3326.96626,47261.90851,119.9626044,1111.426458,353.3550448,186.3223229,1878.370107,0.973887307
0,F,Unknown,64,Chinese,HDB,1,0,0,0,0,0,1,1,2457.540933,4586.34012,0,126.5105559,277.3095297,0,407.0612247,0
0,M,Single,24,Indian,Private Housing,1,0,0,0,0,0,1,1,564.222717,0,217.6785244,398.3543618,359.4842004,0,2059.745012,0
0,M,Single,29,Unknown,Private Housing,0,0,0,0,0,0,0,0,1135.297477,5203.525111,0,0,156.117612,0,0,0
0,F,Married,56,Others,Private Housing,1,0,1,0,0,0,1,0,3865.450209,182403.1126,0,0,863.0584889,0,289.2684501,0
0,F,Single,28,Others,HDB,1,0,0,0,0,0,1,0,3375.091435,2879.090622,49.97892156,554.8897321,346.8163468,0,19.7088022,1.86572832
0,M,Single,30,Chinese,HDB,1,0,0,0,0,1,1,1,3344.115369,1779.471075,12.07293293,64.27554934,125.9520933,0,4298.175345,3.117360948
0,F,Married,47,Chinese,HDB,1,0,0,0,0,0,1,1,870.7322786,1509.495373,432.9328937,284.6138088,739.497818,0,1371.771645,3.790394293
0,M,Unknown,41,Chinese,HDB,0,0,0,0,0,1,1,1,193.7737123,1625.316104,198.4624051,497.5684077,2103.485441,0,2327.666525,1.80237569
0,M,Single,29,Indian,Office Address,0,0,0,0,0,0,1,1,569.8792464,0.449706258,0,0,22.79460774,170.4974245,1510.071242,5.135497719
0,M,Married,54,Indian,HDB,0,0,0,0,0,0,1,0,2649.778297,2.13690032,0,0,0,0,0,0
0,M,Single,31,Chinese,Private Housing,1,0,0,0,0,0,1,1,2089.925175,10681.72941,0,1615.360844,362.3227769,0,628.5094181,6.695568849
0,F,Single,41,Indian,HDB,1,0,0,0,0,0,1,1,1514.034782,2617.728499,0,147.5965129,508.9950108,0,2090.940662,2.146111311
0,F,Single,49,Chinese,Unknown,0,0,0,0,0,0,0,0,2990.607619,0,0,0,0,0,0,0
0,F,Unknown,66,Chinese,HDB,0,0,0,0,0,0,0,0,774.2861632,17983.02341,0,0,44.45472742,0,0,0
0,F,Married,64,Chinese,HDB,0,0,0,0,0,0,1,0,1132.488887,2746.14513,0,113.9182161,704.0151545,0,147.8693402,0
0,M,Single,26,Malay,HDB,1,0,0,0,0,1,1,1,2815.197334,797.0615867,170.9741677,526.4173951,82.59472905,0,1631.388275,1.951059662
0,M,Unknown,25,Chinese,HDB,1,0,0,0,0,0,1,0,990.8978485,4305.985984,23.64572779,1065.630362,533.4753525,0,0,0.99738656
0,M,Single,35,Chinese,Office Address,0,0,0,0,0,0,1,1,4094.001291,2175.607768,0,17.06643472,0,0,1463.202678,9.296167665
0,M,Single,29,Malay,HDB,1,0,0,0,0,0,1,1,2114.776532,2577.709102,159.9151511,1644.864367,1032.112545,0,2756.941477,3.621011384
0,M,Single,28,Chinese,HDB,1,0,0,0,0,1,1,0,2462.02886,6689.979661,70.92681743,3901.974845,1608.790743,151.6182214,128.9925566,0
0,F,Unknown,23,Chinese,HDB,1,0,0,0,0,0,1,1,2580.252837,4487.983993,0,777.8903643,369.8735922,0,1238.178141,7.254416657
1,M,Single,23,Chinese,HDB,1,0,0,0,0,0,1,1,381.8412519,3889.752835,24.56684131,1059.50833,803.8651,0,2557.404614,8.643349674
1,M,Single,33,Chinese,HDB,1,0,0,0,0,0,1,1,2752.078546,3709.478699,0,60.77651913,331.2016583,0,1460.359595,1.098575086
0,M,Single,28,Unknown,Office Address,0,0,0,0,0,0,1,0,2458.792172,1742.945453,0,207.2510134,192.371226,0,936.3586842,2.086180219
0,M,Single,23,Chinese,Private Housing,1,0,0,0,0,0,1,1,696.7946791,484.7733708,32.93344855,1417.65802,176.34104,210.4836671,257.3164377,0
0,F,Married,28,Indian,HDB,1,0,0,0,0,0,1,1,1020.44067,0,0,0,109.7350296,0,754.9777763,0
0,M,Married,63,Indian,Private Housing,0,0,0,1,0,0,1,0,6436.4035,553.2167675,49.8271087,55.94079312,701.0316803,0,87.50398112,0
0,M,Single,33,Chinese,Overseas Address,0,0,0,0,0,0,0,0,1852.234155,2167.339215,0,98.72930603,0,0,0,0
1,M,Married,38,Indian,HDB,1,0,0,0,0,0,1,0,6438.584195,4125.026381,0,1457.55428,2873.746746,572.9232726,762.6178506,0
0,F,Single,23,Others,HDB,1,0,0,0,0,1,1,1,326.0120839,1853.887389,0,92.53232215,187.8616391,0,778.9496182,0
0,F,Single,28,Unknown,HDB,0,0,0,0,0,0,1,1,2663.521654,16921.97469,0,1080.572083,99.52916062,57.16890758,1138.024272,0
0,F,Single,43,Unknown,Unknown,0,0,0,0,0,0,1,1,2604.40367,1150.35151,0,0,0,0,873.3294501,0
0,F,Single,33,Others,Private Housing,1,0,0,0,0,0,1,1,2430.816873,3947.880584,0,168.3090157,0,534.6907068,1796.149588,1.042280069
0,M,Single,28,Indian,Unknown,1,0,0,0,0,0,1,1,1345.897637,21.98891618,0,165.0336193,4.916296932,0,3798.739519,0
0,M,Unknown,37,Chinese,HDB,1,0,0,0,0,0,1,1,12312.32515,3104.517124,0,99.51110567,0,0,605.0258442,13.24195912
0,M,Single,24,Chinese,HDB,1,0,0,0,0,0,1,1,810.4852638,1685.695335,0,1071.474558,194.6641403,330.9406969,1372.29535,2.18720752
0,F,Married,33,Unknown,Office Address,0,0,0,0,0,0,0,0,2765.18565,7613.839803,0,0,34.75131955,0,0,0
0,M,Single,36,Indian,Office Address,0,0,0,0,0,0,1,1,823.2878884,0,0,0,22.88790305,0,2589.365145,1.998317446
0,M,Single,20,Chinese,HDB,1,0,0,0,0,0,1,1,836.732083,4145.928079,5.678946199,561.6969684,208.4313123,0,536.1708273,0
0,M,Married,44,Chinese,HDB,1,0,0,0,0,0,1,1,353.1294043,14777.27384,0,0,21.79852316,0,1138.059865,2.787650471
1,M,Other,35,Chinese,Private Housing,1,0,0,0,0,0,1,1,6409.180586,187139.2104,0,1058.977579,311.2636215,366.728103,692.6247495,2.765066671
0,M,Unknown,28,Chinese,Private Housing,1,0,0,0,0,0,1,0,8524.129584,15481.44669,0,1092.564579,136.53428,0,31.07200487,0
0,M,Single,24,Unknown,Office Address,1,0,0,0,0,0,1,1,1553.325151,5562.43165,0,0,220.8932803,0,2151.459679,0
0,F,Single,23,Chinese,Private Housing,1,0,0,0,0,0,1,1,739.940984,17487.45287,0,37.39580022,110.743217,0,211.4637215,0
0,F,Single,20,Chinese,Private Housing,1,0,0,0,0,0,1,0,723.695791,19846.26635,0,17.09309212,0,0,25.14514353,0.907116684
0,M,Unknown,35,Others,Office Address,0,0,0,0,0,0,1,0,607.0118146,32.69642441,0,96.52824124,0,0,0,0
0,F,Single,31,Chinese,Private Housing,1,0,0,0,0,0,1,1,3812.802627,6259.15253,0,0,0,0,1531.455946,1.048804395
0,M,Married,59,Malay,HDB,0,0,0,0,0,0,1,0,2640.465532,13994.2765,0,5.076493772,0,0,0,0
0,F,Married,42,Malay,HDB,0,0,0,0,0,0,1,0,1020.825019,204.8102691,0,0,33.71620279,0,64.73458548,0
0,F,Single,29,Chinese,HDB,1,0,0,0,0,0,1,1,2121.924892,345.7269046,0,328.955118,355.122574,0,2731.091368,7.322065831
0,M,Single,27,Unknown,Unknown,0,0,0,0,0,0,0,0,583.7953937,0,0,0,96.06248427,0,0,0
1,M,Unknown,37,Chinese,HDB,1,0,0,0,1,0,1,1,3985.309044,1603.726257,0,95.64093998,0,0,1651.786533,2.104585662
0,F,Married,60,Chinese,HDB,0,0,0,0,0,0,0,0,751.6354941,168.0366391,0,12.9282017,1131.557286,0,0,0
0,M,Married,32,Unknown,Office Address,0,0,0,0,0,0,1,0,1014.379949,995.4020713,0,0,103.3059419,0,56.0547819,0
0,F,Unknown,53,Chinese,HDB,0,0,0,0,0,0,0,0,2301.782604,40969.75979,0,0,138.467027,0,0,0
0,M,Single,35,Unknown,HDB,0,0,0,0,0,0,0,0,975.4708806,8.430554982,0,0,58.33003982,0,0,0
0,M,Married,61,Others,HDB,0,0,0,0,0,0,1,1,2029.09888,6661.542691,0,52.75730846,2054.415371,0,320.6857605,1.873793691
0,F,Single,31,Chinese,Private Housing,1,0,0,0,0,1,1,1,1963.826131,9468.277653,0,554.1923843,215.2511797,293.6235345,1200.236051,7.326353986
0,F,Single,66,Chinese,HDB,0,0,0,0,0,1,0,0,1427.283663,3143.099946,0,0,100.8169117,0,0,0
0,M,Single,36,Chinese,HDB,0,0,0,0,0,0,1,0,438.3594961,234.6882076,21.20405851,279.4884713,234.5061795,0,198.3138795,6.4097042
0,F,Married,56,Chinese,HDB,1,0,0,0,0,1,1,1,2251.889018,16854.54815,0,244.0636066,219.5385799,0,4011.748983,8.608233014
0,M,Single,28,Others,HDB,0,0,0,0,0,0,1,1,2139.23501,1401.630733,0,0,84.20122708,0,784.435143,0
0,M,Single,37,Indian,HDB,1,0,0,0,0,0,1,1,4230.417456,132.3675551,0,306.6024904,349.268733,0,1530.322606,4.048248371
0,M,Married,46,Chinese,HDB,0,0,0,0,0,0,1,1,2904.904251,6.515238885,0,0,591.7008072,0,872.1219494,0
0,M,Single,23,Chinese,HDB,1,0,0,0,0,0,1,1,546.5150292,1013.807362,0,317.2921703,83.82939605,0,1085.452406,0
0,F,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,2512.064564,2608.156566,8.420162989,2500.252829,804.0450564,83.13443999,2194.219886,0
0,F,Unknown,42,Chinese,HDB,0,0,0,0,0,0,1,1,3870.201372,37149.30612,0,562.1272097,611.8387105,0,601.2262557,4.368936229
0,M,Single,32,Others,HDB,1,0,0,0,0,0,1,1,3393.932137,8984.520684,0,0,0,0,1737.60243,5.031902469
0,M,Married,41,Others,Other,0,0,0,0,0,0,1,1,3019.607783,524.7987712,0,0,523.5502332,0,1225.525251,0
1,F,Unknown,40,Chinese,HDB,1,0,0,0,0,1,1,1,1821.664951,2973.135576,4.800038926,677.4486817,1608.944976,0,993.2604661,5.448967483
0,F,Married,54,Chinese,Unknown,0,0,0,0,0,0,1,1,1646.319491,20905.10904,0,0,0,0,1109.111549,0
0,M,Married,30,Unknown,Office Address,0,0,0,0,0,0,1,1,2232.828472,6236.906997,0,0,20.61442561,0,679.1721108,1.060272121
0,M,Unknown,39,Chinese,HDB,0,0,0,0,0,0,1,1,2024.770637,3143.619532,0,907.1170058,130.3688468,0,71.03616632,0
0,F,Married,52,Chinese,HDB,0,0,0,0,0,0,1,0,2147.305976,13683.50721,0,387.4482922,902.0731337,0,858.9112739,0
0,F,Single,31,Unknown,HDB,0,0,0,0,0,0,1,1,1712.447081,13692.254,30.43145446,1045.313662,871.2585581,0,2632.328542,3.165135713
0,M,Single,26,Malay,HDB,1,0,0,0,0,0,1,1,2262.08755,16015.26308,103.0634416,1345.606577,554.7330367,0,3228.94401,2.779476157
0,M,Single,22,Chinese,HDB,1,0,0,0,0,0,1,1,827.7453112,172.5788191,18.38283958,557.0313053,61.57104339,0,2820.087942,3.229448453
0,M,Single,25,Indian,HDB,1,0,0,0,0,0,1,0,2576.80224,679.1187883,0,110.1779937,52.15264348,0,1823.472012,5.269753917
0,M,Married,47,Chinese,HDB,1,0,0,0,0,1,1,1,313.0236521,48174.11355,0,0,167.4909303,0,4912.108491,15.10871494
0,M,Unknown,35,Others,Office Address,1,0,0,0,0,0,1,1,883.0307887,440.2393651,13.47881569,0,211.0681999,0,926.6523857,0
0,M,Married,50,Indian,Office Address,0,0,0,0,0,0,1,0,7312.000047,5778.652321,0,46.28753019,176.5592355,0,0,0
0,M,Single,31,Unknown,Office Address,0,0,0,0,0,0,1,0,605.1778608,4.899290079,0,0,7.203603714,0,431.4556647,0.949453415
1,F,Married,33,Chinese,Private Housing,1,0,0,0,0,0,1,0,21961.89509,43850.27086,0,248.0105663,118.9982452,0,292.020186,16.27653026
0,M,Single,34,Chinese,HDB,1,0,0,0,0,0,1,1,2315.151396,202278.1452,0,2.42998666,21.07377614,0,1101.469011,1.840582198
0,F,Married,69,Chinese,HDB,0,0,0,0,0,1,1,0,1476.458428,44640.3758,0,0,60.20698399,0,544.6868438,0
1,F,Single,37,Chinese,Private Housing,1,0,0,0,0,0,1,0,7461.343312,22210.70843,0,2097.998717,2950.528982,0,737.650594,4.849983368
0,F,Single,29,Others,Private Housing,0,0,0,0,0,0,1,1,3622.692549,11311.82203,43.71999148,2505.818172,1945.788137,190.0326489,2098.499387,1.049154124
1,M,Married,39,Others,Private Housing,1,0,0,0,0,0,1,0,5184.212591,30771.07336,12.47442063,4168.936058,1915.633683,0,840.5304698,0
0,F,Married,52,Chinese,HDB,0,0,0,0,0,1,1,0,11430.94201,72741.7402,0,51.73325142,0,0,0,0
0,F,Single,20,Chinese,HDB,1,0,0,0,0,0,1,0,352.0564412,536.6805659,0,328.4090606,10.3014465,0,708.5408417,7.655838638
0,F,Single,17,Chinese,HDB,1,0,0,0,0,0,1,0,340.1561362,980.007785,0,0,0,0,0,0.934613546
0,M,Married,53,Chinese,HDB,1,0,0,0,0,0,1,0,2505.039716,121.4850037,161.6121192,316.7691668,260.5776914,0,1805.892687,3.907306296
0,M,Married,38,Unknown,Private Housing,0,0,0,0,0,0,0,0,2011.499737,2280.038875,0,0,0,0,0,0
0,M,Single,24,Indian,Private Housing,1,0,0,0,0,0,1,1,3959.103488,285.933246,86.97866008,2151.925596,2152.102722,0,443.0896766,1.853875875
0,M,Married,46,Malay,HDB,1,0,0,0,0,0,1,1,1838.217544,982.3986764,0,7.79539161,0,0,1249.040633,0
0,M,Unknown,40,Chinese,HDB,0,0,0,0,0,1,1,0,1638.845351,2974.269107,0,1069.190181,107.0750763,0,295.4928472,0
0,M,Single,27,Chinese,HDB,1,0,0,0,0,0,1,1,3198.845454,282.4877696,0,82.27466595,31.45589825,0,647.4004923,3.828965423
0,F,Married,49,Chinese,Overseas Address,0,0,0,0,1,1,1,1,2295.051275,9901.301079,0,0,183.1301594,0,421.3003423,1.845196906
0,M,Single,61,Chinese,HDB,0,0,0,0,0,1,1,1,3757.676984,83636.44296,0,0,0,0,263.7722893,0
0,F,Married,51,Chinese,HDB,1,0,0,0,0,0,1,1,1554.599985,3175.317252,63.16270002,218.6701202,290.697245,0,1015.63404,0
0,F,Married,55,Indian,HDB,1,0,0,0,0,0,1,1,5357.225992,6016.852867,0,0,1.641414844,1302.137534,1638.709862,0
0,M,Single,33,Chinese,HDB,1,1,0,0,0,0,1,1,781.1094329,17200.91409,0,67.11931693,87.91839707,0,916.3553393,2.991093067
0,F,Unknown,24,Malay,HDB,1,0,0,0,0,0,1,1,790.9919628,1821.99055,0,240.9383159,261.3115801,0,2001.324607,0
0,M,Married,37,Indian,HDB,1,0,0,0,0,0,1,0,5561.04169,5.731840205,0,18.50097772,102.5973955,0,12.78534121,1.032783129
0,F,Unknown,32,Chinese,Private Housing,1,0,0,0,0,0,1,1,4540.029691,5783.645005,0,490.0915244,1753.069462,0,586.4459303,0
0,M,Married,58,Chinese,HDB,0,0,0,0,0,0,0,0,2409.074937,12.04448275,0,52.61840256,0,0,0,0
0,F,Single,41,Chinese,HDB,1,0,0,0,0,1,1,1,6263.586851,190.3356437,0,0,0,124.3439937,426.1526688,0
1,M,Single,29,Others,Private Housing,1,0,0,0,0,1,1,1,290.76409,926.9338286,0,4.791535758,63.46988596,0,418.3258578,0
0,M,Married,32,Malay,HDB,1,0,0,0,0,0,1,1,2381.790555,158.7731962,0,126.7550685,347.0672278,0,1783.638694,0
0,M,Single,29,Chinese,Private Housing,1,0,0,0,0,0,1,1,1288.947904,353.6716263,65.85130963,2579.14361,660.6564637,0,1404.270619,15.3178894
0,F,Married,54,Chinese,HDB,1,0,0,0,0,0,1,0,607.1303139,2348.761604,93.00418117,530.17331,10.2664388,0,252.6019195,2.92900478
0,F,Married,71,Chinese,Private Housing,0,0,0,0,0,0,1,0,1951.722788,75642.33123,0,88.14262154,1124.584174,0,0,0
0,M,Married,54,Malay,HDB,1,0,0,0,0,0,1,1,1508.206475,17277.61943,27.75470137,94.10031316,1690.573504,0,1821.411321,2.099686544
0,F,Single,26,Chinese,Private Housing,1,0,0,0,0,0,1,0,760.3823643,892.548867,0,331.5548756,0,136.3945048,37.74920478,0
0,F,Single,20,Chinese,Private Housing,1,0,0,0,0,0,1,1,692.321994,14995.81164,0,0,16.85391193,0,6.500853868,1.82728159
0,M,Single,18,Malay,HDB,0,0,0,0,0,0,1,1,391.2802483,265.2553383,23.16380395,286.9928404,43.34233864,0,1435.739118,1.065360685
0,F,Single,22,Malay,HDB,1,0,0,0,0,0,1,1,360.6760347,60.05008935,5.826146117,175.3729182,467.3102503,0,629.1312277,0
0,F,Married,37,Chinese,Private Housing,1,0,0,1,0,1,1,1,7288.199328,35468.49837,634.1507501,2901.57788,3542.165136,993.9525642,848.969658,0
1,F,Single,30,Chinese,HDB,1,0,0,0,0,0,1,1,2731.179503,12919.63502,36.10016118,585.2479185,265.0963663,0,1535.49651,0
0,M,Single,24,Unknown,Private Housing,0,0,0,0,0,0,1,1,1946.087552,25240.38669,0,372.8595465,372.6589691,0,426.6305765,6.808839066
0,M,Single,35,Chinese,HDB,0,0,0,0,0,0,1,0,2733.064763,17.57663847,0,0,0,0,0,0
0,F,Single,63,Chinese,HDB,1,1,0,0,0,0,1,1,46.70693985,55963.73931,0,6.529845193,188.0503095,0,0,0.967010848
0,F,Single,50,Chinese,HDB,0,0,0,0,0,0,1,0,2886.95232,45109.8733,253.9369667,52.71234859,687.1181101,0,0,0
0,F,Single,26,Others,HDB,1,0,0,0,0,0,1,1,1026.665401,0,0,1242.124022,1574.777987,0,783.6837716,0
0,M,Single,46,Chinese,HDB,0,0,0,0,0,0,1,0,30.82187488,47297.41798,0,0,0,0,7.528562304,19.75223627
0,F,Single,26,Others,HDB,1,0,0,0,0,1,1,1,2154.630434,12776.14842,0,2825.993822,440.5985071,0,2161.293696,3.137636655
1,M,Single,26,Malay,HDB,1,0,0,0,0,0,1,1,2661.554461,708.4093119,24.94643774,1864.21736,793.7391359,1244.648154,1861.61648,10.33972957
0,M,Married,49,Others,Private Housing,0,0,0,0,0,0,0,0,937.5692675,0,0,0,90.16177195,0,0,0
0,F,Married,44,Malay,HDB,0,0,0,0,0,0,0,0,1205.303415,1988.621283,2.848668133,0,3.312684017,0,0,0
0,M,Married,67,Malay,HDB,0,0,0,0,0,0,0,0,5429.13753,5.271450728,0,0,47.79236849,0,0,0
0,F,Married,31,Chinese,HDB,1,1,0,0,0,0,1,1,2625.844193,1256.067468,0,1979.927696,1051.880899,0,965.3454404,0
0,M,Married,49,Chinese,HDB,1,0,0,0,0,0,1,1,1294.64784,20.66568605,0,0,0,0,879.7685991,0.954332675
1,M,Single,36,Unknown,HDB,1,0,0,0,0,0,1,1,3091.664008,5228.459981,50.22704791,91.06567913,80.02095699,0,2070.763908,2.834987363
0,M,Unknown,31,Chinese,HDB,1,0,0,0,0,0,1,1,3644.182928,5541.051088,0,0,7.487987552,0,176.3354231,1.013431187
0,M,Single,20,Malay,HDB,1,0,0,0,0,0,1,1,242.1894712,22.54235883,0,961.7053841,222.8516007,0,1533.062968,7.301395736
0,M,Unknown,30,Chinese,Private Housing,1,0,0,0,1,0,1,1,3768.175242,7873.686691,0,16.98540434,0,0,253.4197964,0
0,M,Single,19,Chinese,HDB,1,0,0,0,0,0,1,0,432.9439452,161.9087722,116.8990048,810.8194213,42.45435215,0,1935.398891,0
0,F,Single,24,Chinese,HDB,1,0,0,0,0,0,1,1,679.3675636,5.733359484,6.037278393,1068.699563,970.1969357,253.3727105,3696.852099,4.760918523
1,F,Single,32,Chinese,HDB,1,0,0,0,1,1,1,1,3117.49698,7276.817388,0,369.8177297,253.0342952,0,1007.870107,19.69001316
0,M,Single,44,Unknown,HDB,1,0,0,0,0,0,1,1,2627.452501,199.2372288,0,49.10623384,466.4893504,0,2923.366684,3.160411038
0,F,Other,25,Chinese,HDB,1,0,0,0,0,1,1,1,2393.642083,26920.24585,16.60916356,1683.513937,370.7049598,0,1449.864455,3.03045526
1,M,Single,29,Chinese,Unknown,1,0,0,0,0,0,1,1,1344.005154,1302.553999,0,610.0421292,370.728827,0,458.1252932,0.900131624
0,M,Married,59,Chinese,HDB,0,0,0,0,0,1,1,0,4211.179349,66488.74698,0,25.67843639,108.6785643,0,0,0
0,F,Single,30,Others,HDB,1,0,0,0,0,0,1,0,3583.127061,25914.14177,65.02179051,1532.071017,2748.148161,0,1685.535387,9.200465059
0,F,Married,67,Chinese,HDB,0,0,0,0,0,0,1,0,4885.670119,142762.2196,0,0,73.24097316,0,13.54380056,0
1,M,Single,39,Indian,Private Housing,1,0,0,0,0,0,1,1,16507.52139,104214.5303,0,963.9273181,10.95848745,0,406.411727,6.43394085
0,M,Single,19,Malay,HDB,1,0,0,0,1,0,1,1,854.5400127,439.8189977,15.30291806,294.1544713,245.5304695,0,1674.822025,2.085472523
0,F,Married,38,Malay,HDB,1,1,0,0,0,0,1,1,1772.997152,424.4183965,93.66790846,1366.245088,1091.769203,0,1873.541155,6.131377197
0,F,Married,42,Indian,HDB,1,0,0,0,0,0,1,0,1289.044603,3608.421825,0,0,126.8070081,0,315.773933,1.823144851
1,M,Single,27,Chinese,HDB,1,0,0,0,0,1,1,1,111.4059425,2932.839966,0,943.0539401,471.1128195,0,609.1218535,3.239418286
0,F,Single,30,Chinese,HDB,1,0,0,0,0,0,1,1,3375.636845,1441.067646,11.41448412,1858.143428,532.8247638,478.80234,1279.999561,2.830657406
0,F,Single,28,Chinese,HDB,1,0,0,0,0,0,1,1,2479.530192,6749.218326,0,243.1848121,393.1738643,0,1275.793997,2.131745356
0,F,Single,33,Chinese,HDB,0,0,0,0,0,0,1,1,3080.584976,4.805515037,0,30.45555766,110.2129154,0,2024.243241,2.007891001
0,M,Single,40,Others,HDB,0,0,0,0,0,0,1,1,1379.434464,377.428531,19.24789029,55.66138327,24.66662757,0,1624.891445,1.018177989
0,F,Married,36,Chinese,Private Housing,1,0,0,0,0,0,1,1,8756.208601,46106.48378,0,68.03565293,0,377.3529477,617.5174301,1.071200764
0,M,Married,54,Chinese,HDB,0,0,0,0,0,0,1,1,278.5192874,558.7161399,0,0,0,0,550.4361599,1.024495637
0,F,Single,50,Chinese,HDB,1,0,0,0,0,0,1,1,1954.338817,3333.466759,0,0,1584.59912,0,213.0618879,0
